X,Y,OBJECTID,LDTC_TypeDescription,LDLI_Category,Library,Branch,SecondaryName,LDLI_Address1,LDLI_City,LDLI_State,LDLI_Zip,LDLI_County,LDLI_AddPhones,LDLI_FAX,LDLI_email,LDLI_URL,Longitude,Latitude,GlobalID
-122.33594,47.6071700000001,578,Special Libraries,Law,Perkins Coie LLP Library,Perkins Coie LLP Library,,"1201 Third Ave., Ste. 4900",Seattle,WA,98101-3099,King,(206) 359-8444,2063599444,library@perkinscoie.com,,-122.33594,47.60717,9c5d5eb5-ef25-419c-800a-eacfb14df652
-117.17696,46.7142900000001,579,Special Libraries,Medical,Pullman Regional Hospital Health Resource Library,Pullman Regional Hospital Health Resource Library,,835 SE Bishop Blvd.,Pullman,WA,99163,Whitman,509-332-2541,,,http://www.pullmanregional.org/educational-resources,-117.17696,46.71429,aca0e172-6cfc-444b-905c-f308fd5246e1
-119.26543,47.1285700000001,580,Special Libraries,Medical,Masto Health Library & Education Center,Masto Health Library & Education Center,,801 E Wheeler Rd,Moses Lake,WA,98837,Grant,(509) 793-9690,5097643229,library@samaritanhealthcare.com,https://www.samaritanhealthcare.com/resources/masto-health-library.aspx,-119.26543,47.12857,91a5e168-28fd-4fdc-b573-13f481661250
-122.31625,47.6609300000001,581,Special Libraries,Medical,UW Alcohol & Drug Abuse Institute Library,UW Alcohol & Drug Abuse Institute Library,,"1107 NE 45th St, Suite 120",Seattle,WA,98105-4631,King,(206) 543-0937,2065435473,adai@uw.edu,http://adai.uw.edu,-122.31625,47.66093,a5c53c76-aa9a-4b43-ae84-6dafdb9b0645
-120.53749,46.98729,582,Special Libraries,Medical,KVH Community Health Library,KVH Community Health Library,,603 S Chestnut St,Ellensburg,WA,98926-3875,kittitas,(509) 933-7533,5099337523,healthlibrary@kvhealthcare.org,http://www.kvhealthcare.org/hospital-services/community-health-library/,-120.53749,46.98729,d4126049-e511-4a51-9cc5-01156484b936
-122.2833306,47.6621125,583,Special Libraries,Medical,Seattle Children's,Seattle Children's,,"Library & Information Commons, OB.8.520",Seattle,WA,98105-0371,King,206-987-2098,2069873838,library@seattlechildrens.org,,-122.2833306,47.6621125,cfc10d92-c5f7-4584-8635-298f915c6970
-122.36626,47.67974,584,Special Libraries,Medical,NAMI Seattle,NAMI Seattle,,802 NW 70th St,Seattle,WA,98117,King,(206) 783-9264,,info@namiseattle.org,http://www.namiseattle.org,-122.36626,47.67974,0dfeb09f-cc89-4838-9454-082e98137b06
-122.33044,47.6286000000001,585,Special Libraries,Medical,Fred Hutchinson Cancer Research Center,Fred Hutchinson Cancer Research Center,,1100 Fairview Ave N.,Seattle,WA,98109-1024,King,(206) 667-4314,,library@fredhutch.org,http://sharedresources.fhcrc.org/core-facilities/library,-122.33044,47.6286,6a7d787f-7983-4816-8a45-28b9c1047631
-122.33883,47.61801,586,Special Libraries,Medical,PATH Library,PATH Library,,"2201 Westlake Avenue, Suite 200",Seattle,WA,98121,King,(206) 285-3500,2062856619,pathlib@path.org,https://www.path.org/resources/,-122.33883,47.61801,dbc6c0eb-861a-4d84-9d6f-c21d4ad650a0
-117.47622,47.70293,587,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,Spokane Division,,4815 N Assembly St,Spokane,WA,99205-6185,Spokane,(509) 434-7575,5094347103,,,-117.47622,47.70293,d92e4fab-d8c4-45e2-9387-658dc44908f0
-122.31021,47.56217,588,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,VA Puget Sound Health Care System,,1660 S Columbian Way,Seattle,WA,98108-1597,King,(206) 764-2065,2067642816,seavalib@va.gov,,-122.31021,47.56217,fb231cae-a054-4026-947e-f64799851208
-122.4500468,47.2453583000001,589,Special Libraries,Medical,CHI Franciscan Library,CHI Franciscan Library,St. Joseph Medical Center,1717 S J St,Tacoma,WA,98405,Pierce,(253) 426-6778,2534266260,brynnbeals@chifranciscan.org,,-122.4500468,47.2453583,e243026f-ed4c-45ea-8590-378d669704c7
-122.5794124,47.1309692,590,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,VA Puget Sound Health Care System - American Lake Division,,Library Service (A-142D),Tacoma,WA,98493-5000,Pierce,(253) 583-1513,2535894029,,http://www.pugetsound.va.gov/,-122.5794124,47.1309692,f3051f73-6689-4344-ac90-e7fa20261a17
-122.6591893,45.6380303,591,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,"Medical Center Library, Vancouver",,1601 E. Fourth Plain Blvd,Vancouver,WA,98661,Clark,(360) 696-4061,3606900341,,,-122.6591893,45.6380303,1abcde22-c8a1-4021-a64d-84c1199ef69c
-122.32792,47.6095300000001,592,Special Libraries,Medical,Virginia Mason Medical Center,Virginia Mason Medical Center,,1100 Ninth Ave,Seattle,WA,98101-2742,King,206-223-6733,,medlib@virginiamason.org,,-122.32792,47.60953,c498b921-82fe-44eb-adb8-fa44543852e2
-122.47323,48.7739500000001,593,Special Libraries,Medical,PeaceHealth St. Joseph Medical Center Library,PeaceHealth St. Joseph Medical Center Library,,2901 Squalicum Pkwy,Bellingham,WA,98225-1851,Whatcom,(360) 788-6786,3607886369,,http://www.peacehealth.org/health-information/Pages/medical-libraries.aspx,-122.47323,48.77395,529e0277-db36-4a47-b51e-3affe32c125d
-117.41122,47.6479800000001,594,Special Libraries,Medical,Providence St. Joseph Health Sacred Heart Medical Center,Providence St. Joseph Health Sacred Heart Medical Center,,101 W Eighth Avenue,Spokane,WA,99204,Spokane,509-474-3094,5094744475,library.sacredheart@providence.org,https://www.providence.org/for-employees/library,-117.41122,47.64798,28d807a8-24c9-491c-b1f7-60924d5fc22c
-122.8443805,47.0528473000001,595,Special Libraries,Medical,Providence St. Peter Hospital Library Service,Providence St. Peter Hospital Library Service,,MS: DDH08,Olympia,WA,98506-5166,Thurston,360-493-7913,3604935696,librarian@providence.org,,-122.8443805,47.0528473,e0914e07-04c7-4802-a30c-1978f6433d29
-122.32213,47.60839,596,Special Libraries,Medical,Swedish Medical Center/First Hill,Swedish Medical Center/First Hill,,747 Broadway,Seattle,WA,98122-4307,King,206-386-2484,2068606582,library.requests@swedish.org,http://www.swedish.org/For-Health-Professionals/Professional-Resources/Library-Services,-122.32213,47.60839,0c74dc5e-4ffc-47d6-a9fb-35464ac408c3
-122.1787,47.7158000000001,597,Special Libraries,Medical,EvergreenHealth,EvergreenHealth,,12040 NE 128th Street,Kirkland,WA,98034-3013,King,(425) 899-1892,,EvergreenResearch@evergreenhealth.com,,-122.1787,47.7158,99ccfcf2-d093-40cb-8521-93273736a9d9
-122.61583,48.5006500000001,598,Special Libraries,Medical,Island Hospital Medical Library,Island Hospital Medical Library,,1211 24th St,Anacortes,WA,98221-2557,Skagit,360-299-1329,3605882092,librarian@islandhospital.org,http://www.islandhospital.org,-122.61583,48.50065,bc6f6fdc-1ebc-408a-a5bb-751cdcb977cd
-122.94189,46.1300900000001,599,Special Libraries,Medical,St. John Medical Center,St. John Medical Center,,1615 Delaware St,Longview,WA,98632,Cowlitz,(360) 414-7462,3604147463,sjmclibrary@peacehealth.org,http://www.peacehealth.org/health-information/Pages/medical-libraries.aspx,-122.94189,46.13009,b94d415a-cd6c-4491-a917-9b6bce5bc891
-122.3091526,47.6505121000001,600,Special Libraries,Medical,NNLM Pacific Northwest Region,NNLM Pacific Northwest Region,"Health Science Building, Room T334","Health Science Building, Room T334",Seattle,WA,98195-7155,King,(206) 543-8262,2065432469,nnlm@uw.edu,http://www.nnlm.gov/pnr/,-122.3091526,47.6505121,572392d6-ed22-4696-bfe3-b7041e96b9b1
-122.32422,48.41875,601,Special Libraries,Medical,Skagit Regional Health,Skagit Regional Health,,1415 E Kincaid St,Mount Vernon,WA,98273-1376,Skagit,(360) 814-2814,3608147593,library@skagitvalleyhospital.org,http://www.skagitvalleyhospital.org,-122.32422,48.41875,48c0129c-2f4f-4a7a-a584-c431db80016c
-118.3556,46.05348,602,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,Jonathan M. Wainwright Memorial,,77 Wainwright Dr,Walla Walla,WA,99362-3975,Walla Walla,(509) 583-1513,5095276106,,,-118.3556,46.05348,a4d0fe64-e357-4ce1-868b-04dbb48a95ac
-120.32104,47.4066500000001,603,Special Libraries,Medical,Confluence Health,Confluence Health,,1201 S. Miller Street,Wenatchee,WA,98807-1887,Chelan,5094333058,5094333312,library@confluencehealth.org,http://cwhs.libguides.com/libraryresources,-120.32104,47.40665,67862ad5-21ef-4883-8835-a0f469a1ef02
-124.2902623,47.3414682000001,604,Special Libraries,Native American,Quinault Nation Tribal Library,Quinault Nation Tribal Library,,"807 5th Avenue, Suite 1",Taholah,WA,98587,Grays harbor,3605810792,3606376254,,http://quinaultindiannation.com,-124.2902623,47.3414682,5a6fb2dc-0fdf-4c0a-9a46-de4892d1ceaa
-122.93153,46.1320000000001,605,Special Libraries,Native American,Cowlitz Tribal Library,Cowlitz Tribal Library,,"1055 9th Ave, Ste D",Longview,WA,98632,Cowlitz,360 353 9528,,ccdp@cowlitz.org,,-122.93153,46.132,e3f7f494-21f1-4535-87e8-acbd5764c966
-121.55423,48.32064,606,Special Libraries,Native American,Sauk-Suiattle Tribal Library,Sauk-Suiattle Tribal Library,,5318 Chief Brown Ln,Darrington,WA,98241-9420,Snohomish,(360) 436-1854,3604361511,,,-121.55423,48.32064,358caef8-4892-41d6-9fa7-ec40ef6634e8
-123.15305,47.3276000000001,607,Special Libraries,Native American,Skokomish Tribal Center,Skokomish Tribal Center,,80 N Tribal Center Rd,Shelton,WA,98584,Mason,(360) 877-2460 ex 2797,3608772203,ccook@skokomish.org,,-123.15305,47.3276,fb290858-36a9-4a8b-8b63-478a4f088254
-122.15842,48.2155700000001,608,Special Libraries,Native American,Stillaguamish Tribal Library,Stillaguamish Tribal Library,,24308 55th Avenue NE,Arlington,WA,98223-0277,Snohomish,(360) 572 3474,3604357689,,,-122.15842,48.21557,2e7cfdad-39a1-4256-97ca-ec7ae243fc14
-122.67046,47.00462,609,Special Libraries,Native American,Nisqually Tribal Library,Nisqually Tribal Library,,4814 She Nah Num Dr SE,Olympia,WA,98513-9105,Thurston,(360) 456-5221 ext 1125,,library@nisqually-nsn.gov,http://www.nisqually-nsn.gov,-122.67046,47.00462,b1e1d9a0-538a-4a26-b372-ff6111c43780
-122.66151,48.7900900000001,610,Special Libraries,Native American,Lummi Library,Lummi Library,,2522 Kwina Rd,Bellingham,WA,98226,Whatcom,(360) 392-4218,3607333385,library@nwic.edu,http://www.nwic.edu/lummi-library/,-122.66151,48.79009,c155e729-4e29-4b73-8356-b8ad7de9727d
-122.56424,48.46029,611,Special Libraries,Native American,Samish Indian Nation Tribal Library,Samish Indian Nation Tribal Library,,8327 Summit Park Rd.,Anacortes,WA,98221-0217,Skagit,360-726-3478,3602990790,,http://samishtribe.nsn.us,-122.56424,48.46029,014f14c3-b11d-4c48-af12-a533b651725d
-124.5994583,48.3683439000001,612,Special Libraries,Native American,Makah Cultural and Research Center Archives and Library Department,Makah Cultural and Research Center Archives and Library Department,,1880 Bayview Ave Hwy 112,Neah Bay,WA,98357-0160,Clallam,(360) 645-2711,3606452656,mcrckeely@centurytel.net,http://makah.com,-124.5994583,48.3683439,632a0f31-5fac-4185-b81f-ccdf3d9f8b74
-122.2158,48.82354,613,Special Libraries,Native American,Nooksack Tribal Library,Nooksack Tribal Library,,5016 Deming Road,Deming,WA,98244-5291,Whatcom,(360) 966-9696 ext 4109,,,http://nooksack-tribe.org,-122.2158,48.82354,f8a906db-b9a0-4312-ab94-a1a51bedbdcc
-122.20173,48.0535100000001,614,Special Libraries,Native American,Hibulb Cultural Center,Hibulb Cultural Center,,6410 23rd Avenue NE,Tulalip,WA,98271,Snohomish,360-716-2641,,,http://www.hibulbculturalcenter.org/Education/Library,-122.20173,48.05351,b2016cbc-4742-43f7-97d5-c1baccf8a60f
-118.9752321,48.1305208000001,615,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Nespelem Library - Confederated Tribes of the Colville Reservation,,12 Lakes Ave.,Nespelem,WA,99155,Okanogan,509-634-2791,5096342784,,https://www.cct-ene.com/library/,-118.9752321,48.1305208,40864037-491f-40aa-9272-ee5b5d4f0353
-120.34349,46.3804000000001,616,Special Libraries,Native American,Yakama Nation Library,Yakama Nation Library,,100 Spiel-yi Loop,Toppenish,WA,98948-0151,Yakima,(509) 865-2800,,merida_kipp@yakama.com,http://www.yakamamuseum.com/library.php,-120.34349,46.3804,2d490893-2cb0-4023-a8ad-a9bf816b18db
-122.19223,48.5410600000001,617,Special Libraries,Native American,Upper Skagit Indian Tribal Library,Upper Skagit Indian Tribal Library,,25704 Coyote Dr,Sedro-Woolley,WA,98284-9721,Skagit,(360) 854-7030,3608547037,,,-122.19223,48.54106,9ef08ecc-0983-42ee-8226-383d31b1a3ba
-122.35486,47.21185,618,Special Libraries,Native American,Chief Leschi Secondary School,Chief Leschi Secondary School,,5625 52nd St E,Puyallup,WA,98371-3610,Pierce,(253) 445-6000 ext3122,,,,-122.35486,47.21185,31443c87-a32a-479a-9089-11db5ab73fa0
-122.50074,48.3948800000001,619,Special Libraries,Native American,Swinomish Indian Tribe Library,Swinomish Indian Tribe Library,,17337 Reservation Rd,La Conner,WA,98257-0388,Skagit,(360) 466-7276,,,,-122.50074,48.39488,f0a1d393-11da-4c53-93f6-51d34fd92d3f
-124.6391961,47.9081772000001,620,Special Libraries,Native American,Quileute Tribal Libraries,Quileute Tribal Libraries,,40 Ocean Dr.,La Push,WA,98350-0279,Jefferson,(360) 374-5648,,,,-124.6391961,47.9081772,6193f497-ef0a-4423-85e1-2badf98f8703
-123.0815265,47.1211827000001,621,Special Libraries,Native American,Squaxin Island Museum Library and Research Center,Squaxin Island Museum Library and Research Center,,150 SE Kwuh-deegs-altxw,Shelton,WA,98584,Mason,360-432-3840,3604323744,,http://squaxinmuseum.org,-123.0815265,47.1211827,335c08d1-c927-4096-af31-ce841f7586e8
-120.476114,46.559155,622,Special Libraries,Native American,Yakama Nation Library,Environmental Restoration/Waste Management Library,,"2808 Main St, Union Gap",Toppenish,WA,98948-0151,Yakima,(509) 865-5121,5094522503,,,-120.476114,46.559155,52e3297f-e26f-4f94-9a67-e7665f30e447
-118.2019404,48.3007514000001,623,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Inchelium Library - Confederated Tribes of the Colville Reservation,,12 Community Loop Rd,Inchelium,WA,99138,Ferry,(509) 722-7037,,,https://www.cct-ene.com/library/,-118.2019404,48.3007514,1404a1ea-04e8-4d05-9086-7b175d3710e3
-118.68483,48.07872,624,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Keller Library - Confederated Tribes of the Colville Reservation,,11673 S Highway 21,Keller,WA,99140-9537,Ferry,(509) 634-2802,,,https://www.cct-ene.com/library/,-118.68483,48.07872,f0c03fb0-b97c-48ad-8a94-30bfdc6eb07f
-124.41231,47.74091,625,Special Libraries,Native American,Hoh Tribal Library,Hoh Tribal Library,,2269 Lower Hoh Rd,Forks,WA,98331,Jefferson,(360) 374-5288 or (360) 374-6582,3603745421,Sharon.millett@hohtribe-nsn.org,https://www.facebook.com/HohTribalLibrary/,-124.41231,47.74091,6dc20720-dfd0-49d3-ba75-d8a42dcb2edd
-122.99428,48.02804,626,Special Libraries,Native American,Jamestown S'Klallam Tribal Library,Jamestown S'Klallam Tribal Library,,1070 Old Blyn Hwy,Sequim,WA,98382,Clallam,(360) 681-4632,3606814655,library@jamestowntribe.org,http://library.jamestowntribe.org/,-122.99428,48.02804,3927816a-7c16-47d7-9d31-6ce2526e781f
-117.30267,48.34308,627,Special Libraries,Native American,Kalispel Tribal Library,Kalispel Tribal Library,,57 Tule Road,Cusick,WA,99119,Pend Oreille,(509) 447-7142,5094451705,,http://kalispeltribe.com/programs-and-services/education/tribal-library,-117.30267,48.34308,0a377e04-0015-45d8-b8be-0bbce434b452
-123.5556,48.1424200000001,628,Special Libraries,Native American,Lower Elwha Klallam Tribal Library,Lower Elwha Klallam Tribal Library,,2851 Lower Elwha Rd,Port Angeles,WA,98363-8409,Clallam,(360) 452-8471 ext. 7431,,,http://www.elwha.org,-123.5556,48.14242,2d143bc3-512b-427f-9784-a42513cdadf9
-122.56981,47.85288,629,Special Libraries,Native American,Little Boston Library,Little Boston Library,,31980 Little Boston Rd NE,Kingston,WA,98346,Kitsap,(360) 297-2670,3602972011,lblibrary@krl.org,http://www.krl.org,-122.56981,47.85288,d2b4fab7-8d77-4f66-808a-85e11a4482af
-124.04676,46.72801,630,Special Libraries,Native American,Shoalwater Bay Tribal Community Library,Shoalwater Bay Tribal Community Library,,4112 SR 105,Tokeland,WA,98590-0130,Pacific,360-267-8190,3602676778,,http://www.shoalwaterbay-nsn.gov,-124.04676,46.72801,c5092df8-bacd-4373-b616-b64047e890f5
-118.33707,46.0656700000001,631,Special Libraries,Newspapers,Walla Walla Union-Bulletin Library,Walla Walla Union-Bulletin Library,,112 S. First Ave.,Walla Walla,WA,99362-0306,Walla Walla,509-526-8307,5095251232,,http://www.union-bulletin.com,-118.33707,46.06567,8bc763b6-6ac3-4c70-8f64-478c4d0b0198
-122.8987,47.0435400000001,632,Special Libraries,Newspapers,Olympian Library,Olympian Library,,522 Franklin St SE,Olympia,WA,98501,Thurston,(360) 754-5420,3603570202,news@theolympian.com,http://www.theolympian.com,-122.8987,47.04354,c0320b52-a85d-4ad6-9529-82afdbdcd7f8
-117.42629,47.6577,633,Special Libraries,Newspapers,The Spokesman-Review,The Spokesman-Review,,999 W Riverside Avenue,Spokane,WA,99201,Spokane,(509) 459-5576,5094595098,library@spokesman.com,http://www.spokesman.com,-117.42629,47.6577,d1289938-1c8d-4506-a7f6-12111b8b0944
-122.33651,47.61906,634,Special Libraries,Newspapers,The Seattle Times,The Seattle Times,,1000 Denny Way,Seattle,WA,98111-0070,King,(206) 464-8987,2064643258,,,-122.33651,47.61906,1c0908fc-3c19-4abd-9a0b-0d61f74b5d49
-122.26387,47.68512,635,Special Libraries,Other,Mountaineers Library,Mountaineers Library,,7700 Sand Point Way NE,Seattle,WA,98115,King,206-521-6000,,info@mountaineers.org,http://www.mountaineers.org,-122.26387,47.68512,b9ba2860-3284-4671-8d3e-4c5332decc66
-122.32842,47.6037700000001,636,Special Libraries,Other,Bill and Melinda Gates Foundation,Bill and Melinda Gates Foundation,,500 5th AVE,Seattle,WA,98102,King,(206) 709-3100,,library@gatesfoundation.org,http://www.gatesfoundation.org,-122.32842,47.60377,81a13fc4-5587-4ba3-a239-4eef0a285a7a
-122.38579,47.66909,637,Special Libraries,Other,"Seattle Metaphysical Library, The","Seattle Metaphysical Library, The",,"2220 NW Market St, #L-05",Seattle,WA,98107,King,(206) 329-1794,,contact@seattlemetaphysicalLibrary.org,http://www.seattlemetaphysicallibrary.org,-122.38579,47.66909,c7789d21-3b24-42de-9969-45779e781631
-122.5521062,47.1135543,638,Special Libraries,United States Government,Madigan Army Medical Center,Madigan Army Medical Center,,9040 Jackson Ave.,Tacoma,WA,98431-1100,Pierce,(253) 968-0118,2539680958,usarmy.jblm.medcom-mamc.mbx.medlib@mail.mil,https://www.mamc.health.mil/education/graduate-medical-education/medical-library/default.aspx,-122.5521062,47.1135543,f5b32ad8-6c74-4af9-b0ba-112eeff87bfb
-119.2817506,46.3472059000001,639,Special Libraries,United States Government,Pacific Northwest National Laboratory (PNNL) PubCenter,Pacific Northwest National Laboratory (PNNL) PubCenter,,902 Battelle Blvd,Richland,WA,99354,Benton,509-375-3268,,justin.day@pnnl.gov,,-119.2817506,46.3472059,3c9385b8-f0d5-4367-8b3a-9b9e29f91285
,,640,,,,,,,,,,,,,,,,,3340092b-3879-40f2-9454-38f843609370
,,641,,,,,,,,,,,,,,,,,bc52cf3e-0b41-46d5-976a-11dc4eeb472a
,,642,,,,,,,,,,,,,,,,,3ce2f90a-5be6-4e07-905d-23620f3b17c4
,,643,,,,,,,,,,,,,,,,,4dd8f83e-490d-4967-a071-57c6eac6c296
